1.025000e-10 1.956000e-01 1.025000e-10 2.028100e-01 1.025000e-10 2.146600e-01 1.025000e-10 9.859000e-40 1.025000e-10 1.960700e-01 
1.075000e-10 1.953600e-01 1.075000e-10 2.025500e-01 1.075000e-10 2.144000e-01 1.075000e-10 1.009100e-39 1.075000e-10 1.958300e-01 
1.125000e-10 1.951000e-01 1.125000e-10 2.023100e-01 1.125000e-10 2.141300e-01 1.125000e-10 1.030700e-39 1.125000e-10 1.955700e-01 
1.175000e-10 1.948700e-01 1.175000e-10 2.020600e-01 1.175000e-10 2.138700e-01 1.175000e-10 1.052000e-39 1.175000e-10 1.953300e-01 
1.237500e-10 1.945600e-01 1.237500e-10 2.017400e-01 1.237500e-10 2.135300e-01 1.237500e-10 1.078300e-39 1.237500e-10 1.950400e-01 
1.312500e-10 1.942000e-01 1.312500e-10 2.013700e-01 1.312500e-10 2.131400e-01 1.312500e-10 1.108400e-39 1.312500e-10 1.946600e-01 
1.387500e-10 1.938400e-01 1.387500e-10 2.010100e-01 1.387500e-10 2.127500e-01 1.387500e-10 1.137300e-39 1.387500e-10 1.943100e-01 
1.462500e-10 1.934800e-01 1.462500e-10 2.006400e-01 1.462500e-10 2.123700e-01 1.462500e-10 1.165800e-39 1.462500e-10 1.939500e-01 
1.550000e-10 1.930600e-01 1.550000e-10 2.002300e-01 1.550000e-10 2.119200e-01 1.550000e-10 1.197500e-39 1.550000e-10 1.935400e-01 
1.650000e-10 1.925900e-01 1.650000e-10 1.997600e-01 1.650000e-10 2.114200e-01 1.650000e-10 1.231200e-39 1.650000e-10 1.930700e-01 
1.750000e-10 1.921200e-01 1.750000e-10 1.992600e-01 1.750000e-10 2.109200e-01 1.750000e-10 1.264700e-39 1.750000e-10 1.925900e-01 
1.850000e-10 1.916500e-01 1.850000e-10 1.988000e-01 1.850000e-10 2.104100e-01 1.850000e-10 1.298300e-39 1.850000e-10 1.921300e-01 
1.950000e-10 1.912200e-01 1.950000e-10 1.983200e-01 1.950000e-10 2.099100e-01 1.950000e-10 1.328700e-39 1.950000e-10 1.916800e-01 
2.050000e-10 1.907600e-01 2.050000e-10 1.978400e-01 2.050000e-10 2.094100e-01 2.050000e-10 1.360100e-39 2.050000e-10 1.912300e-01 
2.150000e-10 1.902800e-01 2.150000e-10 1.973900e-01 2.150000e-10 2.089200e-01 2.150000e-10 1.389000e-39 2.150000e-10 1.907600e-01 
2.250000e-10 1.898500e-01 2.250000e-10 1.969200e-01 2.250000e-10 2.084300e-01 2.250000e-10 1.417600e-39 2.250000e-10 1.903200e-01 
2.350000e-10 1.893900e-01 2.350000e-10 1.964600e-01 2.350000e-10 2.079400e-01 2.350000e-10 1.445900e-39 2.350000e-10 1.898600e-01 
2.475000e-10 1.888200e-01 2.475000e-10 1.958900e-01 2.475000e-10 2.073400e-01 2.475000e-10 1.479000e-39 2.475000e-10 1.893000e-01 
