1.995000e+01 4.848126e-11 1.995000e+01 1.078282e-12 1.995000e+01 1.294266e-22 1.995000e+01 1.540372e-12 1.995000e+01 3.883391e-22 1.995000e+01 6.302140e-22 1.995000e+01 1.000000e-33 
1.985000e+01 5.225696e-11 1.985000e+01 1.162081e-12 1.985000e+01 1.395346e-22 1.985000e+01 1.660083e-12 1.985000e+01 4.186678e-22 1.985000e+01 6.794327e-22 1.985000e+01 1.000000e-33 
1.975000e+01 5.631822e-11 1.975000e+01 1.252948e-12 1.975000e+01 1.504117e-22 1.975000e+01 1.789889e-12 1.975000e+01 4.513041e-22 1.975000e+01 7.323965e-22 1.975000e+01 1.000000e-33 
1.965000e+01 6.072848e-11 1.965000e+01 1.349872e-12 1.965000e+01 1.621677e-22 1.965000e+01 1.928349e-12 1.965000e+01 4.865776e-22 1.965000e+01 7.896400e-22 1.965000e+01 1.000000e-33 
1.955000e+01 6.545605e-11 1.955000e+01 1.455883e-12 1.955000e+01 1.748027e-22 1.955000e+01 2.079791e-12 1.955000e+01 5.244885e-22 1.955000e+01 8.511634e-22 1.955000e+01 1.000000e-33 
1.945000e+01 7.056435e-11 1.945000e+01 1.568961e-12 1.945000e+01 1.884266e-22 1.945000e+01 2.241328e-12 1.945000e+01 5.653663e-22 1.945000e+01 9.175017e-22 1.945000e+01 1.000000e-33 
1.935000e+01 7.605340e-11 1.935000e+01 1.691126e-12 1.935000e+01 2.031492e-22 1.935000e+01 2.415846e-12 1.935000e+01 6.095407e-22 1.935000e+01 9.891901e-22 1.935000e+01 1.000000e-33 
1.925000e+01 8.198663e-11 1.925000e+01 1.822378e-12 1.925000e+01 2.189704e-22 1.925000e+01 2.603344e-12 1.925000e+01 6.570117e-22 1.925000e+01 1.066228e-21 1.925000e+01 1.000000e-33 
1.915000e+01 8.836407e-11 1.915000e+01 1.964735e-12 1.915000e+01 2.360002e-22 1.915000e+01 2.806708e-12 1.915000e+01 7.081090e-22 1.915000e+01 1.149151e-21 1.915000e+01 1.000000e-33 
1.905000e+01 9.524918e-11 1.905000e+01 2.118199e-12 1.905000e+01 2.543484e-22 1.905000e+01 3.025937e-12 1.905000e+01 7.631621e-22 1.905000e+01 1.238494e-21 1.905000e+01 1.000000e-33 
