1.025000e-10 4.694906e-02 1.025000e-10 3.669795e-02 1.025000e-10 7.380237e-02 
1.075000e-10 4.922219e-02 1.075000e-10 3.847909e-02 1.075000e-10 7.737799e-02 
1.125000e-10 5.149533e-02 1.125000e-10 4.026023e-02 1.125000e-10 8.096700e-02 
1.175000e-10 5.376847e-02 1.175000e-10 4.204138e-02 1.175000e-10 8.454262e-02 
1.237500e-10 5.660990e-02 1.237500e-10 4.425577e-02 1.237500e-10 8.902889e-02 
1.312500e-10 6.001960e-02 1.312500e-10 4.693551e-02 1.312500e-10 9.438562e-02 
1.387500e-10 6.342931e-02 1.387500e-10 4.959920e-02 1.387500e-10 9.975574e-02 
1.462500e-10 6.683902e-02 1.462500e-10 5.226289e-02 1.462500e-10 1.051125e-01 
1.550000e-10 7.081701e-02 1.550000e-10 5.537587e-02 1.550000e-10 1.113665e-01 
1.650000e-10 7.536329e-02 1.650000e-10 5.892211e-02 1.650000e-10 1.185043e-01 
1.750000e-10 7.990956e-02 1.750000e-10 6.246835e-02 1.750000e-10 1.256422e-01 
1.850000e-10 8.445584e-02 1.850000e-10 6.601460e-02 1.850000e-10 1.327666e-01 
1.950000e-10 8.895840e-02 1.950000e-10 6.954478e-02 1.950000e-10 1.399446e-01 
2.050000e-10 9.350468e-02 2.050000e-10 7.309102e-02 2.050000e-10 1.470423e-01 
2.150000e-10 9.800724e-02 2.150000e-10 7.662121e-02 2.150000e-10 1.541400e-01 
2.250000e-10 1.025098e-01 2.250000e-10 8.015141e-02 2.250000e-10 1.612376e-01 
2.350000e-10 1.070561e-01 2.350000e-10 8.368159e-02 2.350000e-10 1.683353e-01 
2.475000e-10 1.126952e-01 2.475000e-10 8.809434e-02 2.475000e-10 1.771739e-01 
2.625000e-10 1.194272e-01 2.625000e-10 9.337359e-02 2.625000e-10 1.877535e-01 
2.750000e-10 1.250663e-01 2.750000e-10 9.777027e-02 2.750000e-10 1.965921e-01 
2.900000e-10 1.317983e-01 2.900000e-10 1.030495e-01 2.900000e-10 2.073055e-01 
3.100000e-10 1.408034e-01 3.100000e-10 1.100617e-01 3.100000e-10 2.213669e-01 
3.300000e-10 1.497649e-01 3.300000e-10 1.170740e-01 3.300000e-10 2.354283e-01 
3.500000e-10 1.586826e-01 3.500000e-10 1.240702e-01 3.500000e-10 2.494898e-01 
3.700000e-10 1.676440e-01 3.700000e-10 1.308578e-01 3.700000e-10 2.627477e-01 
3.900000e-10 1.765617e-01 3.900000e-10 1.370677e-01 3.900000e-10 2.738629e-01 
4.125000e-10 1.865722e-01 4.125000e-10 1.436146e-01 4.125000e-10 2.845764e-01 
4.375000e-10 1.976756e-01 4.375000e-10 1.508194e-01 4.375000e-10 2.962273e-01 
4.625000e-10 2.087790e-01 4.625000e-10 1.579440e-01 4.625000e-10 3.077443e-01 
4.875000e-10 2.198387e-01 4.875000e-10 1.649563e-01 4.875000e-10 3.189934e-01 
5.125000e-10 2.308984e-01 5.125000e-10 1.720166e-01 5.125000e-10 3.301086e-01 
5.375000e-10 2.419144e-01 5.375000e-10 1.789165e-01 5.375000e-10 3.410899e-01 
5.625000e-10 2.529304e-01 5.625000e-10 1.858165e-01 5.625000e-10 3.518034e-01 
5.875000e-10 2.639027e-01 5.875000e-10 1.927164e-01 5.875000e-10 3.623829e-01 
6.150000e-10 2.759678e-01 6.150000e-10 2.002582e-01 6.150000e-10 3.738999e-01 
6.450000e-10 2.890820e-01 6.450000e-10 2.082813e-01 6.450000e-10 3.863543e-01 
6.750000e-10 3.021526e-01 6.750000e-10 2.163045e-01 6.750000e-10 3.985409e-01 
7.050000e-10 3.152231e-01 7.050000e-10 2.243277e-01 7.050000e-10 4.105935e-01 
