1.995000e+01 2.887382e-13 1.995000e+01 4.404006e-13 1.995000e+01 1.464683e-13 1.995000e+01 1.288817e-13 
1.985000e+01 3.112970e-13 1.985000e+01 4.741066e-13 1.985000e+01 1.579085e-13 1.985000e+01 1.389218e-13 
1.975000e+01 3.355350e-13 1.975000e+01 5.100351e-13 1.975000e+01 1.702045e-13 1.975000e+01 1.497229e-13 
1.965000e+01 3.617441e-13 1.965000e+01 5.485562e-13 1.965000e+01 1.834705e-13 1.965000e+01 1.614314e-13 
1.955000e+01 3.899244e-13 1.955000e+01 5.904110e-13 1.955000e+01 1.977921e-13 1.955000e+01 1.740181e-13 
1.945000e+01 4.202948e-13 1.945000e+01 6.352288e-13 1.945000e+01 2.131978e-13 1.945000e+01 1.874829e-13 
1.935000e+01 4.530014e-13 1.935000e+01 6.830100e-13 1.935000e+01 2.298017e-13 1.935000e+01 2.021186e-13 
1.925000e+01 4.883363e-13 1.925000e+01 7.348654e-13 1.925000e+01 2.477180e-13 1.925000e+01 2.179251e-13 
1.915000e+01 5.263723e-13 1.915000e+01 7.904247e-13 1.915000e+01 2.670322e-13 1.915000e+01 2.349025e-13 
1.905000e+01 5.673286e-13 1.905000e+01 8.504288e-13 1.905000e+01 2.878584e-13 1.905000e+01 2.530507e-13 
1.895000e+01 6.114971e-13 1.895000e+01 9.148778e-13 1.895000e+01 3.101111e-13 1.895000e+01 2.728088e-13 
1.885000e+01 6.590970e-13 1.885000e+01 9.845122e-13 1.885000e+01 3.343608e-13 1.885000e+01 2.940305e-13 
1.875000e+01 7.104201e-13 1.875000e+01 1.059703e-12 1.875000e+01 3.603223e-13 1.875000e+01 3.168622e-13 
1.865000e+01 7.658315e-13 1.865000e+01 1.140819e-12 1.865000e+01 3.885661e-13 1.865000e+01 3.415965e-13 
1.855000e+01 8.249663e-13 1.855000e+01 1.228233e-12 1.855000e+01 4.188069e-13 1.855000e+01 3.680870e-13 
1.845000e+01 8.892115e-13 1.845000e+01 1.322683e-12 1.845000e+01 4.513300e-13 1.845000e+01 3.967729e-13 
1.835000e+01 9.585671e-13 1.835000e+01 1.424913e-12 1.835000e+01 4.864209e-13 1.835000e+01 4.276542e-13 
1.825000e+01 1.033033e-12 1.825000e+01 1.534920e-12 1.825000e+01 5.243645e-13 1.825000e+01 4.608771e-13 
1.815000e+01 1.113340e-12 1.815000e+01 1.653447e-12 1.815000e+01 5.651611e-13 1.815000e+01 4.965881e-13 
1.805000e+01 1.200216e-12 1.805000e+01 1.781604e-12 1.805000e+01 6.090959e-13 1.805000e+01 5.352264e-13 
1.795000e+01 1.293664e-12 1.795000e+01 1.919392e-12 1.795000e+01 6.564541e-13 1.795000e+01 5.767917e-13 
1.785000e+01 1.393682e-12 1.785000e+01 2.067920e-12 1.785000e+01 7.075212e-13 1.785000e+01 6.215768e-13 
1.775000e+01 1.502461e-12 1.775000e+01 2.228301e-12 1.775000e+01 7.625824e-13 1.775000e+01 6.698744e-13 
1.765000e+01 1.619270e-12 1.765000e+01 2.400165e-12 1.765000e+01 8.219229e-13 1.765000e+01 7.218311e-13 
1.755000e+01 1.744840e-12 1.755000e+01 2.583881e-12 1.755000e+01 8.855427e-13 1.755000e+01 7.778857e-13 
1.745000e+01 1.879901e-12 1.745000e+01 2.780562e-12 1.745000e+01 9.545830e-13 1.745000e+01 8.383310e-13 
1.735000e+01 2.025913e-12 1.735000e+01 2.990576e-12 1.735000e+01 1.028473e-12 1.735000e+01 9.033134e-13 
1.725000e+01 2.183605e-12 1.725000e+01 3.215406e-12 1.725000e+01 1.108355e-12 1.725000e+01 9.732718e-13 
1.715000e+01 2.352979e-12 1.715000e+01 3.456534e-12 1.715000e+01 1.194513e-12 1.715000e+01 1.048792e-12 
1.705000e+01 2.535494e-12 1.705000e+01 3.715070e-12 1.705000e+01 1.287232e-12 1.705000e+01 1.130020e-12 
1.695000e+01 2.731880e-12 1.695000e+01 3.992867e-12 1.695000e+01 1.387084e-12 1.695000e+01 1.217541e-12 
1.685000e+01 2.943597e-12 1.685000e+01 4.289184e-12 1.685000e+01 1.494924e-12 1.685000e+01 1.311795e-12 
1.675000e+01 3.171375e-12 1.675000e+01 4.607724e-12 1.675000e+01 1.610752e-12 1.675000e+01 1.413366e-12 
1.665000e+01 3.417405e-12 1.665000e+01 4.952192e-12 1.665000e+01 1.735709e-12 1.665000e+01 1.522109e-12 
1.655000e+01 3.682416e-12 1.655000e+01 5.318884e-12 1.655000e+01 1.870366e-12 1.655000e+01 1.640658e-12 
1.645000e+01 3.967139e-12 1.645000e+01 5.715208e-12 1.645000e+01 2.015295e-12 1.645000e+01 1.767989e-12 
1.635000e+01 4.274494e-12 1.635000e+01 6.141163e-12 1.635000e+01 2.171634e-12 1.635000e+01 1.904100e-12 
1.625000e+01 4.605940e-12 1.625000e+01 6.604158e-12 1.625000e+01 2.339955e-12 1.625000e+01 2.051920e-12 
1.615000e+01 4.962209e-12 1.615000e+01 7.104193e-12 1.615000e+01 2.521115e-12 1.615000e+01 2.209986e-12 
1.605000e+01 5.346220e-12 1.605000e+01 7.641266e-12 1.605000e+01 2.716539e-12 1.605000e+01 2.381223e-12 
1.595000e+01 5.759433e-12 1.595000e+01 8.215380e-12 1.595000e+01 2.927084e-12 1.595000e+01 2.564169e-12 
1.585000e+01 6.205499e-12 1.585000e+01 8.833941e-12 1.585000e+01 3.152463e-12 1.585000e+01 2.763214e-12 
1.575000e+01 6.685148e-12 1.575000e+01 9.496949e-12 1.575000e+01 3.397814e-12 1.575000e+01 2.976895e-12 
1.565000e+01 7.202030e-12 1.565000e+01 1.020441e-11 1.565000e+01 3.660281e-12 1.565000e+01 3.205211e-12 
1.555000e+01 7.760524e-12 1.555000e+01 1.096372e-11 1.555000e+01 3.945572e-12 1.555000e+01 3.452554e-12 
1.545000e+01 8.359172e-12 1.545000e+01 1.177488e-11 1.545000e+01 4.250833e-12 1.545000e+01 3.718923e-12 
1.535000e+01 9.001624e-12 1.535000e+01 1.265643e-11 1.535000e+01 4.578918e-12 1.535000e+01 4.005782e-12 
1.525000e+01 9.695180e-12 1.525000e+01 1.361205e-11 1.525000e+01 4.932678e-12 1.525000e+01 4.314595e-12 
1.515000e+01 1.044714e-11 1.515000e+01 1.464916e-11 1.515000e+01 5.314968e-12 1.515000e+01 4.646824e-12 
1.505000e+01 1.125020e-11 1.505000e+01 1.576034e-11 1.505000e+01 5.725787e-12 1.505000e+01 5.005398e-12 
1.495000e+01 1.211897e-11 1.495000e+01 1.694931e-11 1.495000e+01 6.167987e-12 1.495000e+01 5.390316e-12 
1.485000e+01 1.305345e-11 1.485000e+01 1.821607e-11 1.485000e+01 6.647276e-12 1.485000e+01 5.805969e-12 
1.475000e+01 1.406093e-11 1.475000e+01 1.955690e-11 1.475000e+01 7.160800e-12 1.475000e+01 6.252357e-12 
1.465000e+01 1.514872e-11 1.465000e+01 2.098663e-11 1.465000e+01 7.714264e-12 1.465000e+01 6.732406e-12 
1.455000e+01 1.631681e-11 1.455000e+01 2.252377e-11 1.455000e+01 8.307670e-12 1.455000e+01 7.249046e-12 
1.445000e+01 1.757251e-11 1.445000e+01 2.417574e-11 1.445000e+01 8.949573e-12 1.445000e+01 7.805202e-12 
1.435000e+01 1.892312e-11 1.435000e+01 2.597216e-11 1.435000e+01 9.642830e-12 1.435000e+01 8.403800e-12 
1.425000e+01 2.038324e-11 1.425000e+01 2.792414e-11 1.425000e+01 1.039029e-11 1.425000e+01 9.047769e-12 
1.415000e+01 2.195286e-11 1.415000e+01 3.005392e-11 1.415000e+01 1.119481e-11 1.415000e+01 9.741500e-12 
1.405000e+01 2.363930e-11 1.405000e+01 3.234667e-11 1.405000e+01 1.206210e-11 1.405000e+01 1.048792e-11 
1.395000e+01 2.546445e-11 1.395000e+01 3.478758e-11 1.395000e+01 1.299500e-11 1.395000e+01 1.129142e-11 
1.385000e+01 2.742100e-11 1.385000e+01 3.737294e-11 1.385000e+01 1.400207e-11 1.385000e+01 1.215346e-11 
1.375000e+01 2.953088e-11 1.375000e+01 4.015091e-11 1.375000e+01 1.508618e-11 1.375000e+01 1.308136e-11 
1.365000e+01 3.180136e-11 1.365000e+01 4.311407e-11 1.365000e+01 1.625587e-11 1.365000e+01 1.407805e-11 
1.355000e+01 3.424705e-11 1.355000e+01 4.629948e-11 1.355000e+01 1.751686e-11 1.355000e+01 1.514792e-11 
1.345000e+01 3.688256e-11 1.345000e+01 4.978120e-11 1.345000e+01 1.888055e-11 1.345000e+01 1.630413e-11 
1.335000e+01 3.972249e-11 1.335000e+01 5.355923e-11 1.335000e+01 2.035264e-11 1.335000e+01 1.753353e-11 
1.325000e+01 4.278144e-11 1.325000e+01 5.763359e-11 1.325000e+01 2.194742e-11 1.325000e+01 1.886537e-11 
1.315000e+01 4.608130e-11 1.315000e+01 6.196723e-11 1.315000e+01 2.367058e-11 1.315000e+01 2.029967e-11 
1.305000e+01 4.964399e-11 1.305000e+01 6.659717e-11 1.305000e+01 2.553924e-11 1.305000e+01 2.182178e-11 
