1.995000e+01 1.000000e-33 1.025000e-10 9.999665e-37 1.995000e+01 3.920842e-12 1.995000e+01 8.320135e-12 1.995000e+01 6.865595e-17 1.995000e+01 4.404006e-13 1.995000e+01 1.784379e-12 
1.985000e+01 1.000000e-33 1.075000e-10 9.999665e-37 1.985000e+01 4.225713e-12 1.985000e+01 8.969351e-12 1.985000e+01 7.400616e-17 1.985000e+01 4.741066e-13 1.985000e+01 1.927181e-12 
1.975000e+01 1.000000e-33 1.125000e-10 9.999665e-37 1.975000e+01 4.556368e-12 1.975000e+01 9.668323e-12 1.975000e+01 7.977903e-17 1.975000e+01 5.100351e-13 1.975000e+01 2.069976e-12 
1.965000e+01 1.000000e-33 1.175000e-10 9.999679e-37 1.965000e+01 4.911292e-12 1.965000e+01 1.042179e-11 1.965000e+01 8.599519e-17 1.965000e+01 5.485562e-13 1.965000e+01 2.212772e-12 
1.955000e+01 1.000000e-33 1.237500e-10 9.999665e-37 1.955000e+01 5.293517e-12 1.955000e+01 1.123449e-11 1.955000e+01 9.269584e-17 1.955000e+01 5.904110e-13 1.955000e+01 2.355573e-12 
1.945000e+01 1.000000e-33 1.312500e-10 9.999665e-37 1.945000e+01 5.706078e-12 1.945000e+01 1.210762e-11 1.945000e+01 9.992223e-17 1.945000e+01 6.352288e-13 1.945000e+01 2.535756e-12 
1.935000e+01 1.000000e-33 1.387500e-10 9.999665e-37 1.935000e+01 6.150490e-12 1.935000e+01 1.305537e-11 1.935000e+01 1.077259e-16 1.935000e+01 6.830100e-13 1.935000e+01 2.753330e-12 
1.925000e+01 1.000000e-33 1.462500e-10 9.999665e-37 1.925000e+01 6.629789e-12 1.925000e+01 1.407421e-11 1.925000e+01 1.160760e-16 1.925000e+01 7.348654e-13 1.925000e+01 2.970894e-12 
1.915000e+01 1.000000e-33 1.550000e-10 9.999665e-37 1.915000e+01 7.147006e-12 1.915000e+01 1.516414e-11 1.915000e+01 1.251476e-16 1.915000e+01 7.904247e-13 1.915000e+01 3.188459e-12 
1.905000e+01 1.000000e-33 1.650000e-10 9.999665e-37 1.905000e+01 7.702144e-12 1.905000e+01 1.634884e-11 1.905000e+01 1.348378e-16 1.905000e+01 8.504288e-13 1.905000e+01 3.406032e-12 
1.895000e+01 1.000000e-33 1.750000e-10 9.999665e-37 1.895000e+01 8.302783e-12 1.895000e+01 1.761646e-11 1.895000e+01 1.453527e-16 1.895000e+01 9.148778e-13 1.895000e+01 3.623601e-12 
1.885000e+01 1.000000e-33 1.850000e-10 9.999665e-37 1.885000e+01 8.948925e-12 1.885000e+01 1.899071e-11 1.885000e+01 1.566923e-16 1.885000e+01 9.845122e-13 1.885000e+01 3.841174e-12 
1.875000e+01 1.000000e-33 1.950000e-10 9.999665e-37 1.875000e+01 9.645122e-12 1.875000e+01 2.047158e-11 1.875000e+01 1.688565e-16 1.875000e+01 1.059703e-12 1.875000e+01 4.126524e-12 
1.865000e+01 1.000000e-33 2.050000e-10 9.999665e-37 1.865000e+01 1.039592e-11 1.865000e+01 2.205908e-11 1.865000e+01 1.820517e-16 1.865000e+01 1.140819e-12 1.865000e+01 4.479656e-12 
1.855000e+01 1.000000e-33 2.150000e-10 9.999665e-37 1.855000e+01 1.120436e-11 1.855000e+01 2.377689e-11 1.855000e+01 1.961746e-16 1.855000e+01 1.228233e-12 1.855000e+01 4.832802e-12 
1.845000e+01 1.000000e-33 2.250000e-10 9.999665e-37 1.845000e+01 1.207498e-11 1.845000e+01 2.562502e-11 1.845000e+01 2.114315e-16 1.845000e+01 1.322683e-12 1.845000e+01 5.185941e-12 
1.835000e+01 1.000000e-33 2.350000e-10 9.999679e-37 1.835000e+01 1.301538e-11 1.835000e+01 2.761532e-11 1.835000e+01 2.279254e-16 1.835000e+01 1.424913e-12 1.835000e+01 5.539086e-12 
1.825000e+01 1.000000e-33 2.475000e-10 9.999665e-37 1.825000e+01 1.402706e-11 1.825000e+01 2.977147e-11 1.825000e+01 2.456564e-16 1.825000e+01 1.534920e-12 1.825000e+01 5.892218e-12 
1.815000e+01 1.000000e-33 2.625000e-10 9.999665e-37 1.815000e+01 1.511610e-11 1.815000e+01 3.208163e-11 1.815000e+01 2.647274e-16 1.815000e+01 1.653447e-12 1.815000e+01 6.245350e-12 
1.805000e+01 1.000000e-33 2.750000e-10 9.999665e-37 1.805000e+01 1.629008e-11 1.805000e+01 3.456949e-11 1.805000e+01 2.852418e-16 1.805000e+01 1.781604e-12 1.805000e+01 6.707494e-12 
1.795000e+01 1.550158e-12 2.900000e-10 9.999665e-37 1.795000e+01 1.756416e-11 1.795000e+01 3.725876e-11 1.795000e+01 3.074055e-16 1.795000e+01 1.919392e-12 1.795000e+01 7.278630e-12 
1.785000e+01 1.685172e-12 3.100000e-10 9.999665e-37 1.785000e+01 1.859556e-11 1.785000e+01 3.914243e-11 1.785000e+01 3.678145e-16 1.785000e+01 2.067920e-12 1.785000e+01 7.849777e-12 
1.775000e+01 1.831187e-12 3.300000e-10 9.999665e-37 1.775000e+01 1.938428e-11 1.775000e+01 4.011388e-11 1.775000e+01 4.859522e-16 1.775000e+01 2.228301e-12 1.775000e+01 8.420903e-12 
1.765000e+01 1.990203e-12 3.500000e-10 9.999665e-37 1.765000e+01 2.020334e-11 1.765000e+01 4.110903e-11 1.765000e+01 6.431598e-16 1.765000e+01 2.400165e-12 1.765000e+01 8.992028e-12 
1.755000e+01 2.163221e-12 3.700000e-10 9.999665e-37 1.755000e+01 2.105273e-11 1.755000e+01 4.213972e-11 1.755000e+01 8.525296e-16 1.755000e+01 2.583881e-12 1.755000e+01 9.563175e-12 
1.745000e+01 2.350240e-12 3.900000e-10 9.999665e-37 1.745000e+01 2.196279e-11 1.745000e+01 4.319410e-11 1.745000e+01 1.131895e-15 1.745000e+01 2.780562e-12 1.745000e+01 1.013431e-11 
1.735000e+01 2.554261e-12 4.125000e-10 1.000023e-36 1.735000e+01 2.290318e-11 1.735000e+01 4.428402e-11 1.735000e+01 1.505070e-15 1.735000e+01 2.990576e-12 1.735000e+01 1.088132e-11 
1.725000e+01 2.775283e-12 4.375000e-10 1.000023e-36 1.725000e+01 2.388908e-11 1.725000e+01 4.540948e-11 1.725000e+01 2.005042e-15 1.725000e+01 3.215406e-12 1.725000e+01 1.180415e-11 
1.715000e+01 3.015307e-12 4.625000e-10 1.000024e-36 1.715000e+01 2.493565e-11 1.715000e+01 4.657048e-11 1.715000e+01 2.676139e-15 1.715000e+01 3.456534e-12 1.715000e+01 1.272698e-11 
1.705000e+01 3.275334e-12 4.875000e-10 1.000023e-36 1.705000e+01 2.602773e-11 1.705000e+01 4.776703e-11 1.705000e+01 3.576088e-15 1.705000e+01 3.715070e-12 1.705000e+01 1.364984e-11 
1.695000e+01 3.558363e-12 5.125000e-10 1.000023e-36 1.695000e+01 2.716530e-11 1.695000e+01 4.901096e-11 1.695000e+01 4.788392e-15 1.695000e+01 3.992867e-12 1.695000e+01 1.457269e-11 
