1.995000e+01 1.222792e-32 1.995000e+01 1.308802e-32 1.995000e+01 1.648077e-32 1.995000e+01 2.305574e-32 1.995000e+01 5.762275e-32 
1.985000e+01 1.318290e-32 1.985000e+01 1.411018e-32 1.985000e+01 1.776789e-32 1.985000e+01 2.485635e-32 1.985000e+01 6.212300e-32 
1.975000e+01 1.421055e-32 1.975000e+01 1.521011e-32 1.975000e+01 1.915295e-32 1.975000e+01 2.679398e-32 1.975000e+01 6.696566e-32 
1.965000e+01 1.532123e-32 1.965000e+01 1.639891e-32 1.965000e+01 2.064993e-32 1.965000e+01 2.888817e-32 1.965000e+01 7.219963e-32 
1.955000e+01 1.651496e-32 1.955000e+01 1.767661e-32 1.955000e+01 2.225883e-32 1.955000e+01 3.113895e-32 1.955000e+01 7.782496e-32 
1.945000e+01 1.780211e-32 1.945000e+01 1.905429e-32 1.945000e+01 2.399365e-32 1.945000e+01 3.356587e-32 1.945000e+01 8.389051e-32 
1.935000e+01 1.919306e-32 1.935000e+01 2.054308e-32 1.935000e+01 2.586837e-32 1.935000e+01 3.618850e-32 1.935000e+01 9.044522e-32 
1.925000e+01 2.068781e-32 1.925000e+01 2.214298e-32 1.925000e+01 2.788300e-32 1.925000e+01 3.900686e-32 1.925000e+01 9.748907e-32 
1.915000e+01 2.229675e-32 1.915000e+01 2.386509e-32 1.915000e+01 3.005152e-32 1.915000e+01 4.204052e-32 1.915000e+01 1.050710e-31 
1.905000e+01 2.403025e-32 1.905000e+01 2.572052e-32 1.905000e+01 3.238793e-32 1.905000e+01 4.530903e-32 1.905000e+01 1.132400e-31 
1.895000e+01 2.589870e-32 1.895000e+01 2.772039e-32 1.895000e+01 3.490621e-32 1.895000e+01 4.883198e-32 1.895000e+01 1.220448e-31 
1.885000e+01 2.792285e-32 1.885000e+01 2.988691e-32 1.885000e+01 3.763436e-32 1.885000e+01 5.264851e-32 1.885000e+01 1.315834e-31 
1.875000e+01 3.009231e-32 1.875000e+01 3.220898e-32 1.875000e+01 4.055836e-32 1.875000e+01 5.673904e-32 1.875000e+01 1.418067e-31 
1.865000e+01 3.242787e-32 1.865000e+01 3.470882e-32 1.865000e+01 4.370622e-32 1.865000e+01 6.114272e-32 1.865000e+01 1.528128e-31 
1.855000e+01 3.495026e-32 1.855000e+01 3.740864e-32 1.855000e+01 4.710590e-32 1.855000e+01 6.589871e-32 1.855000e+01 1.646993e-31 
1.845000e+01 3.766989e-32 1.845000e+01 4.031956e-32 1.845000e+01 5.077141e-32 1.845000e+01 7.102655e-32 1.845000e+01 1.775153e-31 
1.835000e+01 4.060749e-32 1.835000e+01 4.346379e-32 1.835000e+01 5.473070e-32 1.835000e+01 7.656541e-32 1.835000e+01 1.913584e-31 
1.825000e+01 4.376309e-32 1.825000e+01 4.684135e-32 1.825000e+01 5.898381e-32 1.825000e+01 8.251528e-32 1.825000e+01 2.062288e-31 
1.815000e+01 4.715742e-32 1.815000e+01 5.047443e-32 1.815000e+01 6.355869e-32 1.815000e+01 8.891529e-32 1.815000e+01 2.222242e-31 
1.805000e+01 5.082165e-32 1.805000e+01 5.439639e-32 1.805000e+01 6.849732e-32 1.805000e+01 9.582418e-32 1.805000e+01 2.394915e-31 
1.795000e+01 5.477651e-32 1.795000e+01 5.862945e-32 1.795000e+01 7.382769e-32 1.795000e+01 1.032811e-31 1.795000e+01 2.581284e-31 
1.785000e+01 5.903242e-32 1.785000e+01 6.318471e-32 1.785000e+01 7.956378e-32 1.785000e+01 1.113056e-31 1.785000e+01 2.781838e-31 
1.775000e+01 6.361010e-32 1.775000e+01 6.808438e-32 1.775000e+01 8.573358e-32 1.775000e+01 1.199368e-31 1.775000e+01 2.997557e-31 
1.765000e+01 6.855109e-32 1.765000e+01 7.337292e-32 1.765000e+01 9.239304e-32 1.765000e+01 1.292531e-31 1.765000e+01 3.230396e-31 
1.755000e+01 7.387616e-32 1.755000e+01 7.907255e-32 1.755000e+01 9.957015e-32 1.755000e+01 1.392935e-31 1.755000e+01 3.481334e-31 
1.745000e+01 7.960605e-32 1.745000e+01 8.520548e-32 1.745000e+01 1.072929e-31 1.745000e+01 1.500972e-31 1.745000e+01 3.751349e-31 
1.735000e+01 8.578229e-32 1.735000e+01 9.181615e-32 1.735000e+01 1.156172e-31 1.735000e+01 1.617425e-31 1.735000e+01 4.042397e-31 
1.725000e+01 9.243603e-32 1.725000e+01 9.893789e-32 1.725000e+01 1.245851e-31 1.725000e+01 1.742881e-31 1.725000e+01 4.355947e-31 
1.715000e+01 9.960877e-32 1.715000e+01 1.066152e-31 1.715000e+01 1.342525e-31 1.715000e+01 1.878123e-31 1.715000e+01 4.693955e-31 
1.705000e+01 1.073317e-31 1.705000e+01 1.148813e-31 1.705000e+01 1.446614e-31 1.705000e+01 2.023738e-31 1.705000e+01 5.057888e-31 
1.695000e+01 1.156359e-31 1.695000e+01 1.237696e-31 1.695000e+01 1.558538e-31 1.695000e+01 2.180314e-31 1.695000e+01 5.449214e-31 
1.685000e+01 1.245629e-31 1.685000e+01 1.333245e-31 1.685000e+01 1.678856e-31 1.685000e+01 2.348632e-31 1.685000e+01 5.869889e-31 
1.675000e+01 1.342165e-31 1.675000e+01 1.436572e-31 1.675000e+01 1.808967e-31 1.675000e+01 2.530651e-31 1.675000e+01 6.324806e-31 
1.665000e+01 1.447005e-31 1.665000e+01 1.548786e-31 1.665000e+01 1.950271e-31 1.665000e+01 2.728328e-31 1.665000e+01 6.818855e-31 
1.655000e+01 1.559112e-31 1.655000e+01 1.668779e-31 1.655000e+01 2.101368e-31 1.655000e+01 2.939704e-31 1.655000e+01 7.347145e-31 
1.645000e+01 1.679523e-31 1.645000e+01 1.797659e-31 1.645000e+01 2.263657e-31 1.645000e+01 3.166739e-31 1.645000e+01 7.914568e-31 
1.635000e+01 1.809276e-31 1.635000e+01 1.936538e-31 1.635000e+01 2.438538e-31 1.635000e+01 3.411388e-31 1.635000e+01 8.526015e-31 
1.625000e+01 1.949409e-31 1.625000e+01 2.086529e-31 1.625000e+01 2.627409e-31 1.625000e+01 3.675609e-31 1.625000e+01 9.186377e-31 
1.615000e+01 2.099922e-31 1.615000e+01 2.247629e-31 1.615000e+01 2.830271e-31 1.615000e+01 3.959403e-31 1.615000e+01 9.895656e-31 
1.605000e+01 2.262892e-31 1.605000e+01 2.422062e-31 1.605000e+01 3.049922e-31 1.605000e+01 4.266682e-31 1.605000e+01 1.066363e-30 
1.595000e+01 2.437280e-31 1.595000e+01 2.608716e-31 1.595000e+01 3.284962e-31 1.595000e+01 4.595490e-31 1.595000e+01 1.148542e-30 
1.585000e+01 2.626201e-31 1.585000e+01 2.810925e-31 1.585000e+01 3.539588e-31 1.585000e+01 4.951699e-31 1.585000e+01 1.237568e-30 
