1.995000e+01 2.889633e-13 1.995000e+01 1.283743e-13 1.995000e+01 1.464683e-13 
1.985000e+01 3.114837e-13 1.985000e+01 1.382882e-13 1.985000e+01 1.579085e-13 
1.975000e+01 3.358320e-13 1.975000e+01 1.490114e-13 1.975000e+01 1.702045e-13 
1.965000e+01 3.620083e-13 1.965000e+01 1.605438e-13 1.965000e+01 1.834705e-13 
1.955000e+01 3.902320e-13 1.955000e+01 1.729867e-13 1.955000e+01 1.977921e-13 
1.945000e+01 4.205761e-13 1.945000e+01 1.863401e-13 1.945000e+01 2.131978e-13 
1.935000e+01 4.533330e-13 1.935000e+01 2.008062e-13 1.935000e+01 2.298017e-13 
1.925000e+01 4.887222e-13 1.925000e+01 2.164863e-13 1.925000e+01 2.477180e-13 
1.915000e+01 5.267437e-13 1.915000e+01 2.332792e-13 1.915000e+01 2.670322e-13 
1.905000e+01 5.677630e-13 1.905000e+01 2.514883e-13 1.905000e+01 2.878584e-13 
1.895000e+01 6.119995e-13 1.895000e+01 2.711137e-13 1.895000e+01 3.101111e-13 
1.885000e+01 6.595995e-13 1.885000e+01 2.923577e-13 1.885000e+01 3.343608e-13 
1.875000e+01 7.110016e-13 1.875000e+01 3.152203e-13 1.875000e+01 3.603223e-13 
1.865000e+01 7.662791e-13 1.865000e+01 3.398026e-13 1.865000e+01 3.885661e-13 
1.855000e+01 8.255048e-13 1.855000e+01 3.664082e-13 1.855000e+01 4.188069e-13 
1.845000e+01 8.898487e-13 1.845000e+01 3.951381e-13 1.845000e+01 4.513300e-13 
1.835000e+01 9.593112e-13 1.835000e+01 4.259925e-13 1.835000e+01 4.864209e-13 
1.825000e+01 1.033892e-12 1.825000e+01 4.593759e-13 1.825000e+01 5.243645e-13 
1.815000e+01 1.114322e-12 1.815000e+01 4.953895e-13 1.815000e+01 5.651611e-13 
1.805000e+01 1.201332e-12 1.805000e+01 5.341344e-13 1.805000e+01 6.090959e-13 
1.795000e+01 1.294924e-12 1.795000e+01 5.760155e-13 1.795000e+01 6.564541e-13 
1.785000e+01 1.395096e-12 1.785000e+01 6.212348e-13 1.785000e+01 7.075212e-13 
1.775000e+01 1.503311e-12 1.775000e+01 6.699948e-13 1.775000e+01 7.625824e-13 
1.765000e+01 1.620300e-12 1.765000e+01 7.224977e-13 1.765000e+01 8.219229e-13 
1.755000e+01 1.746063e-12 1.755000e+01 7.790472e-13 1.755000e+01 8.855427e-13 
1.745000e+01 1.881332e-12 1.745000e+01 8.399466e-13 1.745000e+01 9.545830e-13 
1.735000e+01 2.027569e-12 1.735000e+01 9.054996e-13 1.735000e+01 1.028473e-12 
1.725000e+01 2.185504e-12 1.725000e+01 9.761104e-13 1.725000e+01 1.108355e-12 
1.715000e+01 2.355138e-12 1.715000e+01 1.052083e-12 1.715000e+01 1.194513e-12 
