1.000000e-10 1.404010e+00 1.995000e+01 2.889633e-07 
1.000000e-10 1.404010e+02 1.985000e+01 3.114837e-07 
4.139900e-07 1.404010e+02 1.975000e+01 3.358320e-07 
4.139900e-07 8.793940e+00 1.965000e+01 3.620083e-07 
5.315800e-07 8.793940e+00 1.955000e+01 3.902320e-07 
5.315800e-07 6.194320e+00 1.945000e+01 4.205761e-07 
6.250600e-07 6.194320e+00 1.935000e+01 4.533330e-07 
6.250600e-07 7.438880e+00 1.925000e+01 4.887222e-07 
6.825600e-07 7.438880e+00 1.915000e+01 5.267437e-07 
6.825600e-07 2.828830e+00 1.905000e+01 5.677630e-07 
8.336800e-07 2.828830e+00 1.895000e+01 6.119995e-07 
8.336800e-07 6.013850e+00 1.885000e+01 6.595995e-07 
8.764200e-07 6.013850e+00 1.875000e+01 7.110016e-07 
8.764200e-07 3.015790e+00 1.865000e+01 7.662791e-07 
1.125400e-06 3.015790e+00 1.855000e+01 8.255048e-07 
1.125400e-06 5.750810e+00 1.845000e+01 8.898487e-07 
1.445000e-06 5.750810e+00 1.835000e+01 9.593112e-07 
1.445000e-06 8.358540e-01 1.825000e+01 1.033892e-06 
1.855400e-06 8.358540e-01 1.815000e+01 1.114322e-06 
1.855400e-06 1.859040e+00 1.805000e+01 1.201332e-06 
2.382400e-06 1.859040e+00 1.795000e+01 1.294924e-06 
2.382400e-06 1.361940e+00 1.785000e+01 1.395096e-06 
3.059000e-06 1.361940e+00 1.775000e+01 1.503311e-06 
3.059000e-06 8.800110e-01 1.765000e+01 1.620300e-06 
3.927900e-06 8.800110e-01 1.755000e+01 1.746063e-06 
3.927900e-06 2.909840e+00 1.745000e+01 1.881332e-06 
5.043500e-06 2.909840e+00 1.735000e+01 2.027569e-06 
5.043500e-06 8.953490e-01 1.725000e+01 2.185504e-06 
6.476000e-06 8.953490e-01 1.715000e+01 2.355138e-06 
6.476000e-06 8.470150e-01 1.705000e+01 2.537934e-06 
8.315300e-06 8.470150e-01 1.695000e+01 2.734622e-06 
8.315300e-06 5.210100e-01 1.685000e+01 2.945933e-06 
1.067700e-05 5.210100e-01 1.675000e+01 3.174793e-06 
1.067700e-05 3.575640e-01 1.665000e+01 3.420471e-06 
1.371000e-05 3.575640e-01 1.655000e+01 3.685890e-06 
1.371000e-05 6.000210e-01 1.645000e+01 3.971051e-06 
1.760300e-05 6.000210e-01 1.635000e+01 4.278879e-06 
1.760300e-05 2.730770e-01 1.625000e+01 4.610104e-06 
2.260300e-05 2.730770e-01 1.615000e+01 4.966921e-06 
2.260300e-05 2.365470e-01 1.605000e+01 5.351523e-06 
2.902300e-05 2.365470e-01 1.595000e+01 5.765373e-06 
2.902300e-05 2.344860e-01 1.585000e+01 6.211393e-06 
3.726700e-05 2.344860e-01 1.575000e+01 6.691780e-06 
3.726700e-05 1.661710e-01 1.565000e+01 7.210189e-06 
4.785100e-05 1.661710e-01 1.555000e+01 7.765156e-06 
4.785100e-05 1.785500e-01 1.545000e+01 8.364726e-06 
6.144200e-05 1.785500e-01 1.535000e+01 9.008167e-06 
6.144200e-05 1.080570e-01 1.525000e+01 9.710101e-06 
7.889300e-05 1.080570e-01 1.515000e+01 1.045591e-05 
7.889300e-05 9.165240e-02 1.505000e+01 1.126021e-05 
1.013000e-04 9.165240e-02 1.495000e+01 1.213031e-05 
1.013000e-04 7.834430e-02 1.485000e+01 1.306623e-05 
1.300700e-04 7.834430e-02 1.475000e+01 1.407526e-05 
1.300700e-04 7.680970e-02 1.465000e+01 1.516472e-05 
1.670200e-04 7.680970e-02 1.455000e+01 1.633461e-05 
1.670200e-04 6.072980e-02 1.445000e+01 1.759225e-05 
2.144500e-04 6.072980e-02 1.435000e+01 1.894493e-05 
2.144500e-04 3.756170e-02 1.425000e+01 2.040730e-05 
2.753600e-04 3.756170e-02 1.415000e+01 2.197934e-05 
2.753600e-04 2.899870e-02 1.405000e+01 2.367568e-05 
3.535800e-04 2.899870e-02 1.395000e+01 2.549633e-05 
3.535800e-04 3.115140e-02 1.385000e+01 2.745590e-05 
4.540000e-04 3.115140e-02 1.375000e+01 2.956901e-05 
4.540000e-04 1.816150e-02 1.365000e+01 3.185030e-05 
5.829500e-04 1.816150e-02 1.355000e+01 3.429976e-05 
5.829500e-04 2.092330e-02 1.345000e+01 3.693933e-05 
7.485200e-04 2.092330e-02 1.335000e+01 3.978363e-05 
7.485200e-04 2.397340e-02 1.325000e+01 4.285459e-05 
9.611200e-04 2.397340e-02 1.315000e+01 4.616685e-05 
9.611200e-04 9.739560e-03 1.305000e+01 4.974234e-05 
1.234100e-03 9.739560e-03 1.295000e+01 5.359566e-05 
1.234100e-03 2.274510e-02 1.285000e+01 5.774878e-05 
1.363900e-03 2.274510e-02 1.275000e+01 6.223093e-05 
1.363900e-03 1.587630e-02 1.265000e+01 6.709328e-05 
1.507300e-03 1.587630e-02 1.255000e+01 7.237973e-05 
1.507300e-03 1.799450e-02 1.245000e+01 7.816339e-05 
1.584600e-03 1.799450e-02 1.235000e+01 8.445156e-05 
1.584600e-03 1.733740e-02 1.225000e+01 9.125155e-05 
1.665900e-03 1.733740e-02 1.215000e+01 9.863648e-05 
1.665900e-03 2.288880e-02 1.205000e+01 1.064602e-04 
1.841100e-03 2.288880e-02 1.195000e+01 1.145763e-04 
1.841100e-03 1.679940e-02 1.185000e+01 1.231311e-04 
2.034700e-03 1.679940e-02 1.175000e+01 1.322709e-04 
2.034700e-03 2.747500e-02 1.165000e+01 1.420687e-04 
2.248700e-03 2.747500e-02 1.155000e+01 1.527440e-04 
2.248700e-03 2.062210e-02 1.145000e+01 1.642967e-04 
2.485200e-03 2.062210e-02 1.135000e+01 1.767999e-04 
2.485200e-03 1.958140e-02 1.125000e+01 1.902536e-04 
2.612600e-03 1.958140e-02 1.115000e+01 2.045848e-04 
2.612600e-03 4.059610e-02 1.105000e+01 2.199396e-04 
2.746500e-03 4.059610e-02 1.095000e+01 2.363181e-04 
2.746500e-03 2.552030e-02 1.085000e+01 2.539396e-04 
2.863500e-03 2.552030e-02 1.075000e+01 2.728041e-04 
2.863500e-03 2.853010e-02 1.065000e+01 2.929848e-04 
3.035400e-03 2.853010e-02 1.055000e+01 3.147008e-04 
3.035400e-03 2.414590e-02 1.045000e+01 3.379524e-04 
3.354600e-03 2.414590e-02 1.035000e+01 3.629589e-04 
3.354600e-03 3.521670e-02 1.025000e+01 3.900127e-04 
3.707400e-03 3.521670e-02 1.015000e+01 4.191869e-04 
3.707400e-03 3.102950e-02 1.005000e+01 4.507008e-04 
4.097300e-03 3.102950e-02 9.950000e+00 4.846276e-04 
4.097300e-03 3.460780e-02 9.850000e+00 5.210405e-04 
4.307400e-03 3.460780e-02 9.750000e+00 5.600125e-04 
4.307400e-03 3.163880e-02 9.650000e+00 6.016168e-04 
4.528300e-03 3.163880e-02 9.550000e+00 6.460727e-04 
4.528300e-03 3.061480e-02 9.450000e+00 6.935264e-04 
5.004500e-03 3.061480e-02 9.350000e+00 7.443436e-04 
5.004500e-03 5.668430e-02 9.250000e+00 7.984510e-04 
5.530800e-03 5.668430e-02 9.150000e+00 8.569456e-04 
5.530800e-03 6.385570e-02 9.050000e+00 9.183649e-04 
6.267300e-03 6.385570e-02 8.950000e+00 9.849026e-04 
6.267300e-03 6.913740e-02 8.850000e+00 1.056559e-03 
7.101700e-03 6.913740e-02 8.750000e+00 1.134064e-03 
7.101700e-03 6.064920e-02 8.650000e+00 1.216687e-03 
8.047300e-03 6.064920e-02 8.550000e+00 1.305891e-03 
8.047300e-03 6.055810e-02 8.450000e+00 1.400214e-03 
9.118800e-03 6.055810e-02 8.350000e+00 1.501117e-03 
9.118800e-03 7.207320e-02 8.250000e+00 1.610063e-03 
1.033300e-02 7.207320e-02 8.150000e+00 1.728515e-03 
1.033300e-02 9.867340e-02 8.050000e+00 1.864515e-03 
1.170900e-02 9.867340e-02 7.950000e+00 2.034149e-03 
1.170900e-02 1.134020e-01 7.850000e+00 2.246192e-03 
1.326800e-02 1.134020e-01 7.750000e+00 2.494063e-03 
1.326800e-02 1.181890e-01 7.650000e+00 2.775568e-03 
1.503400e-02 1.181890e-01 7.550000e+00 3.092901e-03 
1.503400e-02 1.205250e-01 7.450000e+00 3.447524e-03 
1.703600e-02 1.205250e-01 7.350000e+00 3.846750e-03 
1.703600e-02 1.383110e-01 7.250000e+00 4.297889e-03 
1.930500e-02 1.383110e-01 7.150000e+00 4.799481e-03 
1.930500e-02 1.436570e-01 7.050000e+00 5.330319e-03 
2.133500e-02 1.436570e-01 6.950000e+00 5.832641e-03 
2.133500e-02 1.433460e-01 6.850000e+00 6.291093e-03 
2.187500e-02 1.433460e-01 6.750000e+00 6.764168e-03 
2.187500e-02 1.684990e-01 6.650000e+00 7.305243e-03 
2.357900e-02 1.684990e-01 6.550000e+00 7.926017e-03 
2.357900e-02 1.846590e-01 6.450000e+00 8.627951e-03 
2.417600e-02 1.846590e-01 6.350000e+00 9.410316e-03 
2.417600e-02 2.194050e-01 6.250000e+00 1.026580e-02 
2.478800e-02 2.194050e-01 6.150000e+00 1.117247e-02 
2.478800e-02 2.892150e-01 6.050000e+00 1.207182e-02 
2.605800e-02 2.892150e-01 5.950000e+00 1.282494e-02 
2.605800e-02 2.234230e-01 5.850000e+00 1.340257e-02 
2.808800e-02 2.234230e-01 5.750000e+00 1.394365e-02 
2.808800e-02 2.244090e-01 5.650000e+00 1.451397e-02 
3.182800e-02 2.244090e-01 5.550000e+00 1.512085e-02 
3.182800e-02 2.368050e-01 5.450000e+00 1.577160e-02 
3.430700e-02 2.368050e-01 5.350000e+00 1.646622e-02 
3.430700e-02 2.057420e-01 5.250000e+00 1.720472e-02 
3.517500e-02 2.057420e-01 5.150000e+00 1.800171e-02 
3.517500e-02 1.918140e-01 5.050000e+00 1.885719e-02 
3.606600e-02 1.918140e-01 4.950000e+00 1.983697e-02 
3.606600e-02 2.476180e-01 4.850000e+00 2.094837e-02 
4.086800e-02 2.476180e-01 4.750000e+00 2.216214e-02 
4.086800e-02 3.180500e-01 4.650000e+00 2.347826e-02 
4.630900e-02 3.180500e-01 4.550000e+00 2.490407e-02 
4.630900e-02 3.441850e-01 4.450000e+00 2.645418e-02 
5.247500e-02 3.441850e-01 4.350000e+00 2.814321e-02 
5.247500e-02 3.578620e-01 4.250000e+00 2.997116e-02 
5.656200e-02 3.578620e-01 4.150000e+00 3.196729e-02 
5.656200e-02 3.858380e-01 4.050000e+00 3.412428e-02 
5.946200e-02 3.858380e-01 3.950000e+00 3.640557e-02 
5.946200e-02 4.011560e-01 3.850000e+00 3.882578e-02 
6.251100e-02 4.011560e-01 3.750000e+00 4.145804e-02 
6.251100e-02 4.355660e-01 3.650000e+00 4.436082e-02 
6.737900e-02 4.355660e-01 3.550000e+00 4.756341e-02 
6.737900e-02 5.064850e-01 3.450000e+00 5.109502e-02 
7.635100e-02 5.064850e-01 3.350000e+00 5.500685e-02 
7.635100e-02 5.053250e-01 3.250000e+00 5.937932e-02 
8.651700e-02 5.053250e-01 3.150000e+00 6.427823e-02 
8.651700e-02 4.666380e-01 3.050000e+00 6.951350e-02 
9.803700e-02 4.666380e-01 2.950000e+00 7.443435e-02 
9.803700e-02 5.214070e-01 2.850000e+00 7.896769e-02 
1.110900e-01 5.214070e-01 2.750000e+00 8.357414e-02 
1.110900e-01 5.582680e-01 2.650000e+00 8.861930e-02 
1.167900e-01 5.582680e-01 2.550000e+00 9.424941e-02 
1.167900e-01 5.801430e-01 2.450000e+00 1.003913e-01 
1.227700e-01 5.801430e-01 2.350000e+00 1.071913e-01 
1.227700e-01 6.743720e-01 2.250000e+00 1.147225e-01 
1.290700e-01 6.743720e-01 2.150000e+00 1.229849e-01 
1.290700e-01 7.181570e-01 2.050000e+00 1.315397e-01 
1.356900e-01 7.181570e-01 1.950000e+00 1.403139e-01 
1.356900e-01 6.390690e-01 1.850000e+00 1.497461e-01 
1.426400e-01 6.390690e-01 1.750000e+00 1.602020e-01 
1.426400e-01 5.651810e-01 1.650000e+00 1.716816e-01 
1.499600e-01 5.651810e-01 1.550000e+00 1.846235e-01 
1.499600e-01 6.010710e-01 1.450000e+00 1.995396e-01 
1.576400e-01 6.010710e-01 1.350000e+00 2.165762e-01 
1.576400e-01 5.939910e-01 1.250000e+00 2.363181e-01 
1.616300e-01 5.939910e-01 1.150000e+00 2.600084e-01 
1.616300e-01 6.232650e-01 1.050000e+00 2.876471e-01 
